customer_id,product_id,quantity,price
59432,7599,5,428.92
37337,2858,2,254.45
79816,9616,7,162.81
912,3209,4,474.57
11796,8815,3,313.71
35036,2173,6,110.65
5699,6882,6,499.38
88744,1967,1,259.34
10154,7585,3,443.04
97362,3653,1,254.36
75120,4408,3,239.89
78128,3089,7,11.77
41226,1228,8,15.68
21115,3728,8,18.66
30939,6281,2,466.41
57251,3051,8,400.3
13463,7486,9,115.91
82347,7652,4,318.58
45917,9688,9,391.02
41417,2571,5,320.51
93512,4221,7,97.04
22803,8859,3,355.29
22752,2866,3,380.85
55180,6001,8,81.15
5148,4285,5,395.57
73925,9962,1,450.16
12681,9443,10,52.42
8917,22,4,139.56
82507,454,9,109.36
48525,2568,1,487.42
32473,1001,1,304.72
54215,4106,10,369.04
6667,2318,5,431.73
83720,7129,5,254.85
97030,2130,6,113.1
37171,8463,9,203.24
13430,8316,9,176.0
4969,8609,6,362.84
59835,8076,6,330.33
2598,5696,10,456.12
271,3410,2,383.45
44782,9700,3,221.12
32256,391,6,80.32
98701,6550,9,285.19
95351,8547,7,458.07
68800,9504,9,283.48
1011,4351,10,217.41
31228,4962,8,435.03
47049,3867,5,318.74
15706,3330,5,77.96
6808,1026,2,367.11
4500,5617,8,459.3
86510,3226,9,415.72
69275,3538,5,201.65
53801,8498,4,480.15
89985,9645,9,231.22
76973,8409,6,362.48
71290,7249,6,164.6
33822,1832,7,193.69
95824,673,9,188.45
47092,9342,9,473.25
95929,6937,10,202.49
57739,9203,10,104.73
7053,568,9,308.16
92444,5808,9,304.38
43683,6666,9,351.3
76675,6992,8,75.96
98654,4965,6,414.89
71982,9390,4,422.72
88215,4444,2,92.51
56245,5533,8,69.65
96531,8939,3,287.23
76554,9447,1,494.33
40630,6390,7,494.29
20330,4643,7,106.77
18784,8198,1,420.7
1816,8091,5,355.92
91826,1520,8,100.83
28492,1987,8,448.42
40727,1816,2,95.18
37940,5682,7,422.42
59317,8248,2,61.7
22845,5857,10,265.88
98485,5562,4,236.47
77177,850,5,299.35
33476,2269,8,389.51
37728,1041,4,338.3
78212,5387,9,85.68
62142,9291,4,316.11
14802,4547,6,416.78
41290,6526,8,388.51
85603,4946,8,232.52
36528,3001,5,397.92
30908,9045,4,25.95
70777,7072,3,434.57
34179,798,4,263.47
34503,6159,7,189.83
362,5168,10,212.63
8081,5359,7,52.23
35249,6568,8,222.45
68198,4705,2,90.42
66601,6012,4,373.77
35598,672,3,229.79
67223,9536,10,314.8
30233,4905,10,396.35
83669,7859,1,480.27
33085,1126,4,386.51
5026,6963,3,162.85
68343,6447,5,301.49
8980,7039,7,331.15
93680,352,8,152.91
16706,2650,9,71.01
26689,2044,2,245.44
98817,8302,9,394.24
80390,461,1,418.01
79495,6940,3,323.49
62048,7360,8,473.83
81130,6947,6,22.58
75711,6604,5,440.45
73838,3090,9,129.7
73357,1156,9,252.67
38228,6459,2,330.48
57986,1716,7,491.57
51036,5176,10,253.58
69441,3164,8,67.83
5614,8212,9,121.79
89272,5293,5,144.79
33433,9735,6,492.35
50940,501,1,166.71
60035,2924,5,171.19
12399,7497,3,165.86
60159,1902,5,84.34
96056,7190,4,33.54
53995,7907,1,47.26
6664,6071,7,26.38
56631,878,3,262.29
24167,2380,5,268.24
64503,4182,3,279.79
91695,1718,5,232.4
11232,5559,5,322.86
68092,9143,7,227.27
18368,1688,7,267.41
92839,4981,3,392.08
55692,6766,7,257.56
79304,7538,6,337.51
28601,1707,8,36.68
61209,7492,4,262.02
54118,203,5,158.26
79148,1946,8,163.79
12130,6226,5,477.41
52878,2770,2,222.33
90337,6788,6,268.46
27315,4939,7,350.41
67230,5933,2,276.91
69025,4057,6,195.23
33864,7428,1,11.85
15813,8060,6,331.94
67839,8828,5,53.92
56416,874,8,348.88
47895,4802,6,452.1
60031,1576,9,357.85
41308,2855,3,58.02
64599,2870,9,281.82
61732,5435,7,267.22
2666,8332,4,451.94
20350,4764,10,339.73
42468,9322,4,482.9
16123,1831,2,492.56
65499,9463,7,483.79
65979,7737,5,356.73
2899,7699,3,144.74
54247,4471,9,107.95
42261,8257,1,260.8
13479,7341,2,208.09
77651,8512,6,234.52
5116,9704,5,451.49
39926,1857,9,115.39
96225,7232,2,399.54
87841,2045,5,330.93
65895,3888,2,239.56
66471,5475,8,235.54
59691,591,2,230.92
17068,7944,7,445.26
76957,7505,6,455.6
6266,3285,5,469.19
49128,9894,4,154.96
84043,8604,5,279.08
95775,7531,3,154.16
96994,4799,10,459.63
4614,6637,2,42.4
33489,3115,10,476.55
91956,7089,7,236.49
53519,2910,7,468.21
53694,4215,10,196.33
87858,9074,9,77.8
31044,2135,3,15.06
35580,5177,10,133.0
69905,5972,7,389.71
37216,3308,10,251.4
1693,7354,10,117.01
65496,9353,8,232.34
61790,1567,4,412.21
81321,4169,10,429.94
24980,2373,8,313.43
61453,7860,2,153.16
23650,6107,2,101.07
20777,8377,7,337.34
47375,8176,4,349.89
9705,8901,5,198.81
34118,6536,4,155.51
58169,8344,8,78.89
40833,165,9,267.65
59220,8895,3,496.9
4740,3942,4,431.08
33756,3298,7,189.45
19785,1477,3,223.36
41446,3827,10,282.43
57811,8092,5,367.61
64298,2644,10,452.68
77510,884,5,195.48
75483,5203,10,296.87
90490,12,10,486.28
74670,6899,8,389.39
28552,6080,2,161.75
79819,1166,7,44.7
42039,209,3,205.75
28671,2155,8,157.1
35812,9375,3,463.37
25816,3829,1,345.97
48758,5370,9,233.66
22692,9256,10,349.79
86672,5734,8,145.82
79068,4591,5,279.03
64427,8671,9,319.46
34919,9506,9,187.88
17425,2641,1,186.18
77535,560,7,478.05
99479,3835,8,163.52
24135,2987,2,245.93
61747,6585,1,216.57
78780,6009,1,150.45
57419,1755,9,297.91
97714,5080,3,319.64
50902,4921,6,134.73
12734,7988,1,169.87
42476,6168,10,301.94
73624,2329,2,475.65
58581,6362,4,139.59
6262,4352,9,176.46
71185,864,9,302.98
69309,563,9,185.61
96438,1362,5,270.97
71153,8131,7,268.55
10227,787,7,208.62
76790,8704,4,487.89
98222,7267,5,386.53
21732,8940,2,65.66
5853,5385,2,308.91
15836,5340,7,232.0
86622,2040,1,176.19
86493,5936,3,471.91
38906,5798,4,481.02
38330,1602,9,446.45
31007,3489,10,45.57
49003,6714,10,342.65
48021,3236,4,495.17
33345,320,3,267.47
16802,7171,4,327.03
79073,4371,2,264.39
20629,7529,4,89.49
94735,7016,6,324.62
24441,2598,10,27.26
55381,1997,8,110.31
16350,2703,9,325.04
61164,9934,4,143.07
67009,6267,9,460.29
4959,3938,8,65.23
82703,9276,3,332.26
11639,3767,10,233.73
80794,1663,6,254.39
7623,2880,9,306.32
11731,9147,8,248.74
76945,6142,6,86.11
38302,779,5,467.56
63910,4622,10,224.78
45281,1697,6,136.44
93572,2761,9,212.61
36823,6858,10,377.27
75430,9669,1,237.83
4285,3606,9,468.15
77407,5134,8,298.12
89936,6079,6,395.66
63223,5368,7,360.99
98169,1815,2,96.24
35576,210,10,99.42
84326,9836,10,432.23
51017,5633,5,369.59
26708,7161,9,466.56
26869,8331,1,289.56
10499,9936,6,94.56
41323,6142,1,289.66
35564,7197,5,398.12
27226,4598,8,85.15
66880,7248,4,450.6
44041,7711,6,132.54
96984,5449,3,174.64
79053,3942,3,384.39
14888,8900,10,262.98
48863,5093,9,318.79
95080,5046,10,265.05
68338,6728,10,187.0
89707,5686,7,476.13
15112,944,10,120.07
19119,7749,4,437.11
75702,8751,9,189.13
27204,6439,8,172.16
24717,8226,2,281.42
4839,5245,5,268.15
81160,1306,1,481.43
53816,9511,4,175.42
34312,5024,4,339.91
9327,1511,8,41.74
67481,169,5,285.32
44774,1820,1,48.19
39630,1552,3,303.73
45288,5525,9,187.82
12171,8914,6,24.98
62192,8315,2,313.64
17549,5984,7,81.84
4760,115,8,269.32
86489,3397,4,88.68
31260,9973,4,64.44
30114,1238,1,38.65
84342,2138,3,115.5
39022,1188,7,428.85
8035,9802,5,433.75
20969,6277,4,297.31
89255,2866,2,459.31
7350,7953,6,81.54
65543,439,7,411.38
4623,2736,2,233.68
64907,9919,7,210.4
20109,4543,10,373.74
76347,4171,5,115.85
11943,9546,6,232.21
80337,838,8,365.46
60452,1630,8,131.98
52912,3742,5,20.95
14287,8010,5,448.64
20762,5298,8,498.43
68711,7119,7,396.99
22468,9542,7,152.61
92497,9350,5,318.58
1327,579,7,246.2
66943,7858,6,133.49
99791,4951,6,411.5
9206,6634,10,380.15
43875,8905,9,358.45
28729,9899,3,310.6
48552,5686,10,379.18
91701,8307,9,11.65
4961,6657,1,292.83
16438,3037,5,176.61
46373,1479,8,206.25
83861,1635,9,387.27
98399,5835,7,53.11
9674,1056,2,168.89
81473,9037,5,206.23
81365,2331,6,193.46
35656,9031,8,145.1
46465,3323,3,90.02
38182,4068,5,380.99
80614,3386,5,19.77
1388,7852,8,447.52
48033,9177,1,146.97
87200,697,4,154.77
95167,7973,10,227.55
8159,5391,8,242.86
47411,622,1,11.33
58993,2396,4,326.27
63627,3996,9,250.87
12002,8753,4,17.9
1059,6532,10,16.6
77582,1217,4,381.4
37134,2310,1,134.58
97727,8317,10,462.81
30346,7277,1,433.68
13276,628,5,285.85
10750,7095,2,241.89
59513,8438,4,262.7
63785,3715,9,34.49
49219,5309,2,373.21
13763,7331,7,267.13
3901,2160,8,278.08
11613,2798,9,70.96
43833,667,5,391.57
47157,2053,9,258.91
30007,4346,8,479.08
23732,1524,4,233.4
72164,4017,4,21.93
96902,8804,10,279.74
15425,2374,5,251.46
69419,4804,4,94.98
78528,3538,3,127.96
59277,8160,8,30.65
66891,854,9,10.78
32533,5592,7,141.92
69737,6433,10,187.0
72141,8948,2,45.0
92815,4110,6,208.01
564,7748,10,297.58
7073,2308,1,464.22
14385,4563,7,249.59
93830,3943,9,358.35
95983,7996,9,396.89
94995,9636,6,180.51
74979,1587,4,73.84
54613,8523,6,200.55
44619,1162,7,222.3
48694,559,10,111.94
20715,6778,9,454.34
70272,1937,5,232.66
47065,298,5,239.03
73798,1302,9,346.3
71973,445,6,488.81
50968,5592,6,349.64
71500,1595,6,237.45
48007,1418,1,415.47
7964,5340,4,183.05
36520,422,7,226.6
66601,210,9,433.26
76547,3533,5,125.04
890,6108,10,167.84
3204,4671,6,217.55
42960,6533,9,57.26
80708,5183,5,367.53
60547,666,1,155.9
33161,3058,7,99.71
85563,7050,10,82.18
87595,8033,5,185.31
7923,8250,6,20.47
39372,1730,7,161.13
64970,1180,3,384.26
66951,3961,9,280.73
61209,9780,9,487.01
18725,5757,1,39.09
22769,7021,7,69.81
87577,9854,8,46.18
13790,5860,5,399.92
23059,1941,4,318.66
25426,9009,8,117.2
39064,9392,1,68.16
68912,8093,8,233.23
75477,6987,10,171.41
21011,4909,2,171.34
97462,1732,3,324.74
24923,4045,1,284.69
70941,1829,8,335.56
72905,4695,1,329.63
48205,3151,6,457.79
383,7398,6,70.95
73279,988,1,126.65
52729,8,6,156.59
29263,9838,4,59.66
93342,3558,8,165.02
27972,582,1,248.5
41991,991,1,170.91
9071,4371,6,93.43
62722,5117,1,431.32
21597,7468,8,390.54
59363,5879,6,73.38
58073,9434,6,381.9
80328,113,4,114.93
75381,3281,9,198.81
92087,8479,3,49.92
72086,1316,7,375.18
68554,4261,8,182.79
13616,1011,7,290.54
93341,7849,6,73.89
77063,4625,4,240.89
54526,2506,9,149.94
41080,6814,3,444.28
24160,2306,7,245.82
11713,829,10,384.39
53668,4813,9,274.08
13690,9271,6,440.23
19176,3157,5,425.04
40880,7414,2,452.14
29909,555,8,464.99
70265,2421,7,92.16
45497,633,9,495.05
20370,116,3,418.94
41333,165,2,48.08
87280,6157,9,34.82
94289,5153,1,481.94
3996,4575,4,114.01
47625,8875,9,488.73
21196,9649,10,388.85
21882,579,7,99.58
91472,6585,7,186.67
21760,567,2,181.88
19328,1246,6,111.19
7398,1558,9,36.0
37946,2647,7,355.22
4639,100,6,142.21
29550,7611,7,73.86
72187,9418,9,147.98
17349,8718,4,86.91
34306,2023,1,313.73
54032,3641,2,308.68
39814,959,10,93.3
9793,8066,4,307.13
16180,2594,6,499.06
30656,5518,5,137.56
91113,9830,4,42.1
61264,3445,4,239.89
73216,754,4,398.75
41297,4529,5,22.86
96070,9365,4,445.25
39244,1905,8,345.35
36919,7828,7,156.63
784,6750,1,166.34
1112,5609,1,319.79
84772,1077,9,121.43
82026,1377,6,15.54
5430,813,3,336.23
95131,8939,1,422.27
36604,5463,7,379.65
54934,575,1,259.88
80415,3831,1,235.22
67177,8331,7,148.24
74662,4564,4,33.0
11637,787,5,386.95
2008,7290,3,278.38
73991,6843,7,325.55
80880,1659,7,297.2
47473,5098,6,450.99
9423,2076,2,159.98
91688,629,7,171.93
14373,5111,1,415.65
82702,1069,9,298.19
62164,9958,10,369.65
49575,5243,4,242.09
75409,5034,6,372.25
6366,7509,9,341.9
78889,46,1,195.12
38046,8766,10,88.07
70812,5554,10,331.98
70897,953,6,114.34
65389,2648,4,232.32
25504,4057,5,118.07
23287,1558,8,135.58
58541,6614,6,420.17
88837,1005,2,164.73
27218,1929,10,33.42
18358,1870,6,362.59
47163,578,1,477.14
19063,454,1,186.72
56465,6465,1,277.24
47460,2592,9,401.31
78355,796,8,45.89
47103,9945,5,63.18
39153,3294,5,262.3
1731,2460,5,345.61
59142,8086,3,469.52
39716,4014,5,77.57
24915,5431,3,63.17
58144,1085,3,253.89
5614,2588,4,438.76
84457,3687,9,434.34
43200,1242,4,477.68
49809,6864,6,167.46
56976,8945,1,84.79
21016,6785,5,45.59
31058,8998,1,183.73
23314,7685,2,41.6
3161,4065,2,29.21
77384,86,4,230.38
43924,1945,4,485.45
65223,7061,7,247.85
69692,7433,2,24.97
23450,9741,2,381.27
39084,398,9,100.98
65346,846,8,403.78
81548,4591,7,492.77
59123,9405,9,280.63
65533,1516,10,493.66
41652,2533,1,357.01
742,6149,8,370.81
74036,7003,8,42.3
1722,771,5,365.37
77032,9972,1,382.45
4641,4047,5,172.0
47439,6477,5,321.94
39410,1606,4,91.92
71946,3668,5,36.05
50084,2932,10,87.15
38633,4942,7,239.22
9988,3841,10,427.51
1727,6000,3,81.08
18304,561,7,185.1
56259,4515,1,398.97
2559,1274,8,23.93
5183,9757,9,460.2
22428,5197,8,441.05
57324,2133,10,54.36
7947,961,1,376.71
76904,7489,1,167.9
52767,8062,4,65.18
68004,2024,9,84.49
4929,6946,1,84.71
21956,8377,3,26.24
53337,3515,7,411.02
31123,7714,9,118.13
92286,3750,8,240.24
83895,7586,8,206.62
81025,3086,9,257.15
69259,4105,7,124.08
18064,9865,4,257.81
22799,8394,3,155.97
16145,7274,1,60.92
34184,2104,8,387.6
8122,7861,2,383.69
22263,3087,10,165.01
74391,1947,9,140.45
73311,2043,10,449.66
38027,9696,2,177.06
80595,6797,4,269.39
62931,1344,4,158.87
26513,386,9,483.65
56670,5780,2,173.58
73663,5938,8,80.3
53447,4839,3,103.05
64799,6705,9,463.08
60156,3180,6,442.11
55145,439,8,191.2
97260,4327,6,196.28
86806,3835,2,400.45
65440,852,5,301.73
25893,3061,8,404.89
6299,7028,4,420.26
59835,7513,7,319.66
54150,1726,10,82.33
89885,3645,1,308.15
26110,1339,4,143.82
84457,1656,6,131.16
71288,2437,3,418.77
26963,1112,4,388.53
66240,6210,4,402.2
61252,9712,3,362.57
48077,7956,1,192.16
58924,2602,1,377.12
36946,4106,8,325.79
41214,2412,3,149.65
6198,5775,7,472.97
7915,6339,2,233.15
66170,2862,4,192.6
40825,8273,8,25.89
16826,1859,1,452.27
78784,5898,2,458.36
17834,3371,10,289.19
2137,7055,1,377.42
67329,291,3,395.61
27274,9463,7,136.78
76296,396,5,27.56
19572,1365,7,107.2
95834,2737,8,224.58
11278,8971,10,249.44
46306,1713,3,259.68
96734,8443,8,282.81
24809,595,5,412.21
17160,3254,2,201.21
94727,7140,9,401.4
3907,3581,10,117.39
48928,966,7,184.67
28080,4410,7,187.09
11389,2436,1,121.36
55077,6829,2,185.88
58851,4458,8,216.82
48281,6829,10,487.64
80233,7024,5,213.65
4747,2851,2,432.62
75808,4158,6,188.02
90540,6044,2,291.25
78133,7467,10,78.47
51924,1231,8,215.16
6685,9923,4,87.24
49041,6485,10,334.21
8575,150,3,86.09
9552,6446,8,300.48
77667,4122,6,359.11
64111,2552,10,363.59
47069,2038,9,235.33
99645,8665,9,32.15
37443,315,1,431.56
93025,5658,5,185.4
78547,1401,7,264.36
17421,1445,1,431.54
65128,7313,1,285.33
42268,2022,8,239.3
45714,9123,10,254.3
87754,9562,9,453.28
86448,1921,1,266.41
81650,9617,8,382.03
98289,7792,5,403.68
2648,4478,9,325.68
40299,7569,10,166.75
55110,5915,4,130.66
7216,7192,3,474.29
49189,2431,2,78.43
13973,3108,6,470.58
94775,2260,9,279.69
95663,6799,9,80.35
72749,249,10,300.6
59084,4374,7,180.78
64326,6250,5,246.71
85740,6382,6,47.91
40574,5261,4,227.69
74030,9741,6,431.54
31959,7405,8,338.95
50722,4979,6,91.81
49938,9,9,325.45
23923,9496,7,76.64
40067,8948,9,160.65
28295,1345,9,232.57
39291,2886,1,279.61
59832,5533,6,403.62
58289,7608,6,423.94
92154,9217,2,430.42
65479,7297,2,150.77
5276,5180,3,227.03
16176,8760,9,98.42
8338,9588,8,345.21
72250,2602,5,373.62
43517,2893,8,147.07
46229,5073,10,470.59
66020,7509,2,205.47
96709,596,1,253.4
1793,5906,10,317.35
20700,9046,9,490.59
74103,4771,5,389.47
11729,116,8,240.42
29801,2052,6,191.8
14565,9562,6,491.35
19013,1553,9,30.67
93590,2107,4,334.08
58319,5497,5,376.42
1565,8799,4,478.71
39576,3635,1,392.81
96903,6674,1,104.32
59868,923,2,387.13
87437,4105,10,177.21
80955,136,5,166.93
60460,3403,2,396.63
62267,7108,10,186.31
4432,3116,3,34.33
83700,3118,8,227.65
80895,1154,1,288.15
39846,1103,1,329.0
24193,8709,8,260.02
53246,4382,6,301.15
20995,5434,8,252.85
16588,8213,4,203.08
80326,8431,5,448.61
37383,1919,1,110.08
83695,3948,1,415.78
24386,4270,1,115.11
39105,1397,2,95.8
98105,3175,6,377.3
84858,9436,8,209.7
85224,2849,4,52.37
87719,1729,6,473.27
86086,2302,1,442.42
91971,896,7,43.54
16803,5662,2,444.53
21173,3550,10,99.06
38886,6101,1,259.02
98166,8612,5,92.44
67205,5338,2,88.51
60580,216,2,378.78
46281,4295,3,348.78
88117,9828,2,495.39
12788,252,7,189.02
27784,5331,10,483.92
82171,3293,6,160.5
4331,7187,6,414.93
64064,2097,5,486.44
65673,9844,6,380.62
16984,4054,6,114.95
57243,3005,6,98.42
54335,5283,6,122.34
664,7627,5,351.32
13941,7121,10,107.71
15728,8734,10,480.72
50197,5628,1,265.89
11335,7431,9,120.04
17156,4220,5,114.96
61942,8172,1,357.69
8686,6214,10,152.14
97630,826,8,10.14
74628,2992,10,143.51
92160,987,3,233.1
84038,3363,8,418.58
5091,6224,3,254.23
53630,716,9,436.33
56025,3429,7,498.11
13831,8819,2,132.68
47614,4450,8,364.27
63761,2499,6,418.92
47717,8062,3,376.25
930,9425,6,211.56
16257,2126,4,291.25
5530,6829,2,44.83
47224,2064,5,465.0
89506,9769,3,290.49
57162,8589,1,12.71
4290,6997,7,334.51
34376,2471,8,445.19
92789,3310,7,17.4
74264,6630,3,40.39
14428,8911,2,464.19
86693,3405,4,113.33
93050,4231,4,476.44
97174,1181,3,483.73
69582,9738,2,429.39
36722,7684,1,116.96
77365,2425,3,308.31
22201,8673,4,154.97
20393,3079,2,481.39
26465,1867,1,17.69
74738,7403,6,286.37
17218,8854,9,403.49
44054,7140,9,26.34
1499,4761,6,56.18
39619,2010,2,247.9
48289,8049,4,406.14
13230,3003,7,139.2
98785,9294,10,343.65
26782,5588,7,192.38
11113,1543,6,120.51
91973,8805,8,435.61
8136,1241,9,33.92
52307,3845,2,431.47
48249,6287,5,145.91
50754,958,7,83.13
65568,3246,9,427.87
38521,7969,6,464.08
59049,6197,2,405.63
70378,5743,8,184.0
94722,8060,7,101.28
90524,1792,4,293.79
62805,674,3,478.51
15188,6557,8,279.34
15080,6270,1,479.14
12866,3564,7,380.26
58723,887,8,382.37
40830,9501,4,43.63
30009,2199,3,162.32
80088,3032,10,159.84
60384,8888,5,13.8
99044,1631,6,302.53
12819,1568,5,479.84
4360,713,1,361.11
26609,2382,1,394.67
72699,7047,4,325.08
62268,8731,2,498.67
41067,8182,9,215.84
76380,1155,5,430.9
53614,8582,7,345.17
67621,9423,4,488.71
13953,1838,2,489.24
74323,9572,5,299.1
34090,8553,1,432.03
16646,2205,1,128.7
15768,9586,8,258.23
94519,6400,6,404.17
47039,6549,5,46.3
89801,4739,2,461.13
37891,2624,8,439.47
65847,9248,6,158.68
29300,8543,8,333.35
88034,6571,9,25.72
34935,8575,6,430.98
27052,1191,9,216.09
12756,2962,2,437.58
91213,5572,1,493.96
61260,2935,2,192.15
63899,3628,4,217.29
19755,4928,10,97.05
94361,7945,5,314.3
30591,4832,10,417.55
83649,1547,10,276.6
68743,3933,6,76.41
50901,2786,3,263.26
3952,5097,6,280.98
88052,4075,2,338.9
26830,1843,9,458.04
46802,6483,1,126.26
24591,5271,8,171.15
68609,8961,7,444.7
34739,4353,9,129.25
88457,8643,9,224.06
43831,7,7,151.69
38340,6181,5,171.52
73746,8472,2,286.31
89131,2756,1,436.52
11638,2659,3,64.84
41088,5281,6,82.75
75696,7383,6,128.57
93865,8623,8,79.31
39923,4863,6,432.5
95184,5264,9,125.39
52297,2814,5,279.79
53656,6658,8,77.01
13044,3673,5,166.42
73810,6012,9,10.93
95,9445,5,277.46
25293,5475,7,149.36
65266,4536,10,187.0
83797,4832,2,294.95
54939,272,4,116.12
75287,754,8,163.74
60032,7822,8,118.15
33804,193,5,246.35
480,8367,6,277.99
75188,5137,4,254.96
14465,5816,1,354.05
99986,4371,2,330.0
99832,8402,1,258.38
12226,3498,2,140.24
35372,4757,3,382.68
32390,9470,3,249.79
98670,1859,8,16.82
32107,45,6,325.39
30573,3274,9,141.18
90896,1543,10,325.12
46304,6848,2,308.9
29496,3313,10,346.39
51993,2056,9,321.96
28782,4205,3,135.75
38017,7624,5,282.35
42574,8188,2,23.32
77538,4962,2,316.74
93698,3009,10,279.24
84744,7085,3,385.65
85256,6053,6,244.02
47632,4683,8,167.01
39781,786,8,463.35
1211,1110,8,397.72
57691,9429,5,230.58
53256,2842,10,151.12
43160,9345,6,57.47
28280,9587,1,120.07
62601,166,1,238.59
35933,5509,5,475.2
11623,1423,5,350.06
20450,1198,1,99.5
10764,8088,5,126.4
41362,9642,8,401.14
84270,3788,5,255.26
69208,9087,3,292.43
61417,2743,9,82.12
49947,1545,7,451.17
49178,3420,7,331.62
10752,2722,5,45.09
96439,4094,3,188.9
52739,5362,3,333.32
19430,3783,8,154.14
13137,5172,3,294.04
39688,7532,3,492.49
3827,7623,9,364.81
67354,5358,5,255.87
9012,7826,7,429.42
73644,353,5,207.68
41022,6003,4,233.01
22768,6759,8,326.64
79002,1486,4,187.7
2559,9039,6,232.84
22852,2460,2,96.1
51698,9298,3,436.12
51558,8608,5,380.1
27567,5966,8,415.06
58324,7943,8,362.83
73636,8202,5,397.3
25113,207,6,128.76
94912,6968,10,469.53
96854,5931,9,378.52
50312,9648,4,112.54
36736,5722,2,346.87
43665,3059,8,245.76
3856,9735,9,264.91
48758,9437,6,95.59
99295,9649,8,107.67
51151,444,4,53.81
85336,7783,7,425.79
22564,2150,2,394.28
11438,9424,3,491.17
21206,9242,6,193.93
85367,6677,5,180.64
35163,8875,5,165.75
95257,3320,6,70.85
24290,1304,4,158.53
71819,7732,9,108.61
59127,3223,6,290.13
73479,1639,1,449.07
63262,6274,10,60.23
59046,1756,2,222.82
78498,1650,9,175.08
68506,8529,10,130.63
54007,5489,8,457.64
84153,9294,9,54.12
68992,1748,5,315.32
90031,7176,8,193.14
87678,8706,5,44.61
70974,3892,2,434.67
70039,5420,8,413.96
86178,6894,3,343.46
91618,3332,1,187.97
53620,1998,3,42.82
6697,2645,6,185.26
12632,144,5,210.84
83702,5212,1,175.4
10173,5555,8,436.61
76705,8258,1,13.84
21936,7935,6,252.1
46358,8856,7,380.02
95575,1048,2,32.06
71016,4732,7,244.92
19734,508,1,136.73
96130,9998,9,494.49
16364,6785,3,254.13
69372,1232,5,408.46
43968,3486,9,134.38
16698,3379,7,151.01
63122,8882,6,313.6
71065,667,5,421.12
45901,3452,3,106.05
10989,3823,6,289.45
31418,9102,8,258.81
68747,268,8,182.31
70866,9870,4,80.37
71695,5789,4,13.65
47600,3035,3,487.59
36876,6590,6,440.5
98872,1834,4,178.57
51046,1714,1,234.64
17794,4550,6,253.08
1216,977,7,416.23
55417,9092,5,11.24
17098,7809,10,158.27
95437,5044,1,466.43
75048,7348,4,375.36
94408,4137,4,391.35
20988,8620,4,172.68
47023,2371,10,372.16
42206,2942,1,157.87
72046,1906,10,305.17
39389,586,2,392.86
32016,2293,1,13.72
86019,2637,9,399.4
13780,2926,2,169.26
53408,4584,3,407.75
73504,6018,8,474.76
57327,8538,8,372.29
29396,6966,7,343.02
47277,7874,9,419.88
81577,7894,4,213.38
49619,1509,4,232.72
81015,7239,6,222.2
43432,4699,6,296.16
15637,9523,9,152.37
93002,697,1,32.59
6318,9913,4,419.37
89048,6357,5,181.08
42657,6779,8,264.4
57744,358,4,404.24
67802,8285,4,467.47
67618,6579,10,263.27
81033,2681,6,204.69
56469,2255,5,317.7
43083,1554,4,344.19
78660,1826,10,479.86
18742,174,7,297.12
92489,1091,4,160.81
96511,8646,1,269.02
16283,8682,8,277.33
47304,2562,4,40.69
61257,2174,5,128.62
50105,1346,9,272.18
2213,6618,3,278.54
79516,4446,3,169.18
21553,4449,10,425.43
88101,7116,10,138.77
96334,4241,9,116.08
74775,8942,3,95.96
19721,6369,7,460.33
31492,6819,7,195.83
9568,2063,7,365.58
53114,1621,8,134.54
41971,1267,8,237.99
38671,8895,9,230.9
29039,9493,6,341.21
15911,7766,5,221.06
61400,8756,2,448.45
30248,7011,5,101.51
9112,2164,4,416.31
1266,7053,9,46.46
58960,1628,6,263.45
27536,269,10,370.53
46997,7455,7,65.82
44341,7040,8,288.35
70286,989,3,429.66
58871,9947,4,252.58
76308,4886,5,490.67
36774,5904,4,210.84
33268,1106,6,489.87
23118,8051,5,301.57
83769,9979,3,97.6
50717,1572,10,335.61
70883,7233,9,54.56
64117,7364,1,285.57
85784,8297,9,472.24
76217,7241,6,417.22
18035,7895,8,434.45
43809,4388,4,277.38
77456,9830,10,253.16
5986,2098,4,495.66
45884,3030,6,452.18
82920,9807,3,164.5
15701,1870,3,170.53
35266,9743,4,268.46
70705,3818,7,67.02
97343,5156,10,116.26
39950,4105,5,316.6
37988,3387,2,85.97
13091,8887,6,144.68
81779,9857,1,325.7
87165,3873,10,135.0
7229,7401,10,394.11
56090,6761,5,76.94
1838,7772,3,205.04
16146,2449,3,260.96
38258,4286,10,388.77
14338,1468,3,194.79
30587,6974,9,456.7
37320,4361,9,285.7
7194,4405,4,415.38
84624,9081,10,125.07
50939,3216,1,171.35
93316,9338,1,347.02
13047,7959,9,354.51
36222,7803,7,492.11
30378,6381,6,35.78
43841,1143,10,414.26
30579,1139,8,220.46
67044,2961,10,437.72
19024,2350,3,257.55
19865,6471,9,229.86
90074,8368,1,94.05
38494,5401,8,209.26
56156,7528,1,285.68
33028,4886,10,110.21
18969,8064,10,424.74
79329,6740,1,24.8
88425,4692,2,204.99
29368,4850,9,253.51
76094,4474,8,366.49
3438,7928,5,176.22
39191,2774,8,208.38
34337,6410,10,344.76
44684,53,6,86.88
81265,7526,3,395.82
61912,2440,10,485.63
75315,6089,1,340.17
6205,4691,8,279.07
62787,8048,7,398.8
